Algorithm,Trial,ObservationRatio,Status,MaskSeed,SpatterSeed,TensorInitializationSeed,MatrixInitializationSeed,ExecutionSeed,ActualObservationRatio,RealizedSpatterDensity,EffectiveChangedPixelDensity,HuberDelta,AccuracyEvaluationRuntimeSeconds,PostCalibrationMeanReferenceNRE,FinalFrameReferenceNRE,LateWindowMeanReferenceNRE
OLSTEC_99,15,0.7,successful,10015,20015,30015,40015,501509,0.699975627481565,0.00999757540920509,0.00999757540920509,0.1,146.7639111,0.0615817673755386,0.0963705806991418,0.0670440955222691
RSI_OLSTEC,15,0.7,successful,10015,20015,30015,40015,501510,0.699975627481565,0.00999757540920509,0.00999757540920509,0.1,174.9065227,0.0440305936389813,0.0510014825123404,0.0449400026967603
CP_WOPT,16,0.7,successful,10016,20016,30016,40016,501601,0.700084164320152,0.010005678480269,0.010005678480269,0.1,296.9142613,0.177652984937204,0.200480302321657,0.185983166010257
Petrels,16,0.7,successful,10016,20016,30016,40016,501602,0.700084164320152,0.010005678480269,0.010005678480269,0.1,220.1742829,0.112330691850567,0.152732688583847,0.132156047038913
Grasta,16,0.7,successful,10016,20016,30016,40016,40016,0.700084164320152,0.010005678480269,0.010005678480269,0.1,126.7152072,0.101242554552631,0.10920800564725,0.102934795595676
Grouse,16,0.7,successful,10016,20016,30016,40016,501604,0.700084164320152,0.010005678480269,0.010005678480269,0.1,123.1638073,0.999894347421308,0.999896110971611,0.999907807025541
TeCPSGD,16,0.7,successful,10016,20016,30016,40016,501605,0.700084164320152,0.010005678480269,0.010005678480269,0.1,122.6604414,0.174295485186015,0.176419570886632,0.17134285226729
OLSTEC_70,16,0.7,successful,10016,20016,30016,40016,501606,0.700084164320152,0.010005678480269,0.010005678480269,0.1,146.0983179,0.0699520368370688,0.0787627256719677,0.0734467549531223
OLSTEC_80,16,0.7,successful,10016,20016,30016,40016,501607,0.700084164320152,0.010005678480269,0.010005678480269,0.1,145.4511555,0.0616080298026732,0.0718227320339227,0.064196634096984
OLSTEC_90,16,0.7,successful,10016,20016,30016,40016,501608,0.700084164320152,0.010005678480269,0.010005678480269,0.1,145.9937426,0.0563233425140982,0.0711058363566607,0.0586321440129835
OLSTEC_99,16,0.7,successful,10016,20016,30016,40016,501609,0.700084164320152,0.010005678480269,0.010005678480269,0.1,147.5964232,0.0606247259790066,0.0918128895568834,0.0658134050140611
RSI_OLSTEC,16,0.7,successful,10016,20016,30016,40016,501610,0.700084164320152,0.010005678480269,0.010005678480269,0.1,172.8814791,0.0439975467824828,0.0509341711107172,0.0449382792332984
CP_WOPT,17,0.7,successful,10017,20017,30017,40017,501701,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,281.0667376,0.17693349880148,0.19777163793976,0.184949025312964
Petrels,17,0.7,successful,10017,20017,30017,40017,501702,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,214.8420785,0.11244181160959,0.166312078022568,0.132801545080307
Grasta,17,0.7,successful,10017,20017,30017,40017,40017,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,121.2835211,0.101200222553763,0.108077788787042,0.102962782568218
Grouse,17,0.7,successful,10017,20017,30017,40017,501704,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,117.9975349,0.999930733449188,0.999867692101212,0.9999156974137
TeCPSGD,17,0.7,successful,10017,20017,30017,40017,501705,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,115.7235682,0.14771061744356,0.12834603986222,0.119674898260351
OLSTEC_70,17,0.7,successful,10017,20017,30017,40017,501706,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,137.8447237,0.070182547934159,0.0817096219476884,0.0732236219457427
OLSTEC_80,17,0.7,successful,10017,20017,30017,40017,501707,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,137.9304719,0.0622785654758056,0.0740497261280383,0.0651379336517032
OLSTEC_90,17,0.7,successful,10017,20017,30017,40017,501708,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,137.8513626,0.056178496540891,0.0725050532601733,0.0583455687507984
OLSTEC_99,17,0.7,successful,10017,20017,30017,40017,501709,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,137.7652514,0.0609919384548081,0.0968201308679107,0.0677160629694658
RSI_OLSTEC,17,0.7,successful,10017,20017,30017,40017,501710,0.700020479246009,0.0100256196317154,0.0100256196317154,0.1,162.1037764,0.0439646513435128,0.0507953804200672,0.0448449137399891
CP_WOPT,18,0.7,successful,10018,20018,30018,40018,501801,0.699969486873025,0.010015079308808,0.010015079308808,0.1,296.8766824,0.177530892329124,0.198037964531066,0.18557023500785
Petrels,18,0.7,successful,10018,20018,30018,40018,501802,0.699969486873025,0.010015079308808,0.010015079308808,0.1,215.2455474,0.112259675800549,0.15461700891507,0.130604219160414
Grasta,18,0.7,successful,10018,20018,30018,40018,40018,0.699969486873025,0.010015079308808,0.010015079308808,0.1,121.4491096,0.10129058107738,0.108030071978901,0.102623546158058
Grouse,18,0.7,successful,10018,20018,30018,40018,501804,0.699969486873025,0.010015079308808,0.010015079308808,0.1,118.3518065,0.999925046422143,0.99995761377588,0.999949244834093
TeCPSGD,18,0.7,successful,10018,20018,30018,40018,501805,0.699969486873025,0.010015079308808,0.010015079308808,0.1,115.0674719,0.141806341883631,0.128249897804839,0.119739558690549
OLSTEC_70,18,0.7,successful,10018,20018,30018,40018,501806,0.699969486873025,0.010015079308808,0.010015079308808,0.1,136.0783842,0.0693345972993683,0.0799520951621806,0.0730315559587318
OLSTEC_80,18,0.7,successful,10018,20018,30018,40018,501807,0.699969486873025,0.010015079308808,0.010015079308808,0.1,136.0520406,0.0609539342650565,0.0711030990785262,0.0637824041472043
OLSTEC_90,18,0.7,successful,10018,20018,30018,40018,501808,0.699969486873025,0.010015079308808,0.010015079308808,0.1,136.3221943,0.0557853598613755,0.0708085225562138,0.0582087135808485
OLSTEC_99,18,0.7,successful,10018,20018,30018,40018,501809,0.699969486873025,0.010015079308808,0.010015079308808,0.1,136.3059685,0.0609117188909424,0.0955739217291828,0.0673925022536777
RSI_OLSTEC,18,0.7,successful,10018,20018,30018,40018,501810,0.699969486873025,0.010015079308808,0.010015079308808,0.1,161.7035006,0.0440821422442946,0.0508478110220707,0.0448992079626304
CP_WOPT,19,0.7,successful,10019,20019,30019,40019,501901,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,304.813235,0.178059546307745,0.195573274073213,0.186318692223765
Petrels,19,0.7,successful,10019,20019,30019,40019,501902,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,223.5157877,0.112119498997636,0.153996096324815,0.134080910158072
Grasta,19,0.7,successful,10019,20019,30019,40019,40019,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,121.9522046,0.101229089943727,0.110064415436931,0.103135699095424
Grouse,19,0.7,successful,10019,20019,30019,40019,501904,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,117.4783977,0.999914947013652,0.999898423826659,0.99992748840393
TeCPSGD,19,0.7,successful,10019,20019,30019,40019,501905,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,115.4146006,0.129956581015166,0.128641968776219,0.119734951343777
OLSTEC_70,19,0.7,successful,10019,20019,30019,40019,501906,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,136.4860978,0.0692220898512363,0.0853440115812667,0.0736503230471814
OLSTEC_80,19,0.7,successful,10019,20019,30019,40019,501907,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,136.2014586,0.0617413037684831,0.0736579328933617,0.0650950052025674
OLSTEC_90,19,0.7,successful,10019,20019,30019,40019,501908,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,135.8818075,0.0559151733895376,0.0706865776485525,0.0582444272871063
OLSTEC_99,19,0.7,successful,10019,20019,30019,40019,501909,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,136.2562011,0.0615103214294812,0.0957965605288148,0.0677278647866735
RSI_OLSTEC,19,0.7,successful,10019,20019,30019,40019,501910,0.699894501813062,0.00999782863017584,0.00999782863017584,0.1,161.3888804,0.0440227159764966,0.0509463251798452,0.044921437811762
CP_WOPT,20,0.7,successful,10020,20020,30020,40020,502001,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,296.6170093,0.176963758493969,0.197839010952751,0.185129023597685
Petrels,20,0.7,successful,10020,20020,30020,40020,502002,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,223.421843,0.112519289606162,0.146458781236726,0.135008250443349
Grasta,20,0.7,successful,10020,20020,30020,40020,40020,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,125.8379194,0.101172767553382,0.110288629784843,0.102792816252557
Grouse,20,0.7,successful,10020,20020,30020,40020,502004,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,122.5159148,0.999944093919578,0.999910597188454,0.999926555548558
TeCPSGD,20,0.7,successful,10020,20020,30020,40020,502005,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,122.7000003,0.17454592293706,0.17656244511351,0.171312959237778
OLSTEC_70,20,0.7,successful,10020,20020,30020,40020,502006,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,144.4696867,0.069800107261521,0.0841911813249812,0.0734889737302816
OLSTEC_80,20,0.7,successful,10020,20020,30020,40020,502007,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,144.7676698,0.0619276836070291,0.0723084421929891,0.0637885658752518
OLSTEC_90,20,0.7,successful,10020,20020,30020,40020,502008,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,144.9047073,0.0558313797190228,0.0716686280559974,0.0584752907879769
OLSTEC_99,20,0.7,successful,10020,20020,30020,40020,502009,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,145.202475,0.0611937786879588,0.094565598858848,0.0673921770541782
RSI_OLSTEC,20,0.7,successful,10020,20020,30020,40020,502010,0.700058367433757,0.00998934572765578,0.00998934572765578,0.1,170.5620837,0.0441221503714063,0.0508908981440914,0.045000435233361
CP_WOPT,21,0.7,successful,10021,20021,30021,40021,502101,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,312.7794911,0.177290403349038,0.198524519911819,0.185470293414937
Petrels,21,0.7,successful,10021,20021,30021,40021,502102,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,223.1839242,0.112015465891698,0.163843392965413,0.132158204413526
Grasta,21,0.7,successful,10021,20021,30021,40021,40021,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,125.6967179,0.101090028418853,0.108195438580989,0.102871594662968
Grouse,21,0.7,successful,10021,20021,30021,40021,502104,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,122.5997032,0.999940608692847,0.999928395644817,0.999946848377088
TeCPSGD,21,0.7,successful,10021,20021,30021,40021,502105,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,122.0978269,0.13664041953636,0.128342241366236,0.119662409409171
OLSTEC_70,21,0.7,successful,10021,20021,30021,40021,502106,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,144.2551905,0.0697679724045629,0.0764503639053417,0.0728476025220646
OLSTEC_80,21,0.7,successful,10021,20021,30021,40021,502107,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,144.8814557,0.0611222815710773,0.0703504966354491,0.0640172961669976
OLSTEC_90,21,0.7,successful,10021,20021,30021,40021,502108,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,144.5038698,0.0562334126643531,0.0704965973386204,0.05834613205106
OLSTEC_99,21,0.7,successful,10021,20021,30021,40021,502109,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,144.2224648,0.0616854220679081,0.0935495249235559,0.0674428619482277
RSI_OLSTEC,21,0.7,successful,10021,20021,30021,40021,502110,0.699989364719229,0.00996288413621262,0.00996288413621262,0.1,171.6695931,0.0439874770172314,0.0507262086234322,0.0448819300148393
CP_WOPT,22,0.7,successful,10022,20022,30022,40022,502201,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,295.1209313,0.177242424391233,0.197160132282835,0.185255657911591
Petrels,22,0.7,successful,10022,20022,30022,40022,502202,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,215.4443043,0.11196105587653,0.172321233323269,0.131675470036102
Grasta,22,0.7,successful,10022,20022,30022,40022,40022,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,121.4068008,0.101057227607579,0.110057184068046,0.102430124814239
Grouse,22,0.7,successful,10022,20022,30022,40022,502204,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,118.1028784,0.999934220618065,1.00002114680698,0.999959042705708
TeCPSGD,22,0.7,successful,10022,20022,30022,40022,502205,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,118.2413413,0.135512502919958,0.128629534181634,0.119632205343082
OLSTEC_70,22,0.7,successful,10022,20022,30022,40022,502206,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,145.6940424,0.0705564267123195,0.0799490255832626,0.0727054890855852
OLSTEC_80,22,0.7,successful,10022,20022,30022,40022,502207,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,146.0726877,0.0621503285191105,0.0735080253993286,0.0641953643272677
OLSTEC_90,22,0.7,successful,10022,20022,30022,40022,502208,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,145.4917501,0.0561994418486201,0.0724074493546544,0.0580033549837471
OLSTEC_99,22,0.7,successful,10022,20022,30022,40022,502209,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,145.4839655,0.060981281992496,0.0974314820342043,0.0667399065723462
RSI_OLSTEC,22,0.7,successful,10022,20022,30022,40022,502210,0.699930427538287,0.00997336115387732,0.00997336115387732,0.1,172.6859795,0.0438855256537478,0.0505524677399829,0.0448044744999287
CP_WOPT,23,0.7,successful,10023,20023,30023,40023,502301,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,303.953819,0.177339440251222,0.197657356586333,0.185606645021878
Petrels,23,0.7,successful,10023,20023,30023,40023,502302,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,216.9603013,0.1120558197888,0.154309870057775,0.132778664485486
Grasta,23,0.7,successful,10023,20023,30023,40023,40023,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,121.4570198,0.101169720476261,0.109646386997132,0.10313911951018
Grouse,23,0.7,successful,10023,20023,30023,40023,502304,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,118.0477001,0.999839883144398,0.999835071791458,0.999855226364556
TeCPSGD,23,0.7,successful,10023,20023,30023,40023,502305,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,115.61245,0.162137182909289,0.128471166744127,0.119799749170975
OLSTEC_70,23,0.7,successful,10023,20023,30023,40023,502306,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,136.477311,0.0704613094630412,0.082668767538777,0.0743913749886074
OLSTEC_80,23,0.7,successful,10023,20023,30023,40023,502307,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,136.8983604,0.0623511310758346,0.0737056022398968,0.0655500236478331
OLSTEC_90,23,0.7,successful,10023,20023,30023,40023,502308,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,136.4045399,0.0561598878882897,0.0720465085141509,0.0585523455008908
OLSTEC_99,23,0.7,successful,10023,20023,30023,40023,502309,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,136.8203385,0.0613967738576445,0.0923321754219806,0.0685846250578035
RSI_OLSTEC,23,0.7,successful,10023,20023,30023,40023,502310,0.700131738210032,0.00999789193541852,0.00999789193541852,0.1,162.5759804,0.0440380653962591,0.0508570424497018,0.0449247651839365
CP_WOPT,24,0.7,successful,10024,20024,30024,40024,502401,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,296.7993822,0.17682775361503,0.196963885699558,0.184936128010777
Petrels,24,0.7,successful,10024,20024,30024,40024,502402,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,216.242521,0.112057785345363,0.155524655490913,0.13150579948121
Grasta,24,0.7,successful,10024,20024,30024,40024,40024,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,121.4141714,0.101118079439542,0.108386932388732,0.102568223747795
Grouse,24,0.7,successful,10024,20024,30024,40024,502404,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,118.2529113,0.999710986804942,0.999747421893804,0.999705532835511
TeCPSGD,24,0.7,successful,10024,20024,30024,40024,502405,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,116.8023453,0.157252064465675,0.128350806955727,0.11972035764341
OLSTEC_70,24,0.7,successful,10024,20024,30024,40024,502406,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,137.74162,0.0701321394722236,0.0793271553193404,0.072947736508566
OLSTEC_80,24,0.7,successful,10024,20024,30024,40024,502407,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,137.881865,0.0625507302361632,0.0712735966151508,0.0645297495987475
OLSTEC_90,24,0.7,successful,10024,20024,30024,40024,502408,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,138.1201924,0.056107676744477,0.0702485836272821,0.0579263604947318
OLSTEC_99,24,0.7,successful,10024,20024,30024,40024,502409,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,138.1617653,0.061318775001239,0.0996636837680598,0.0670372622880982
RSI_OLSTEC,24,0.7,successful,10024,20024,30024,40024,502410,0.699982401142533,0.00995417966534316,0.00995417966534316,0.1,163.6373991,0.0440355549794811,0.0505697227942356,0.0448766231002702
CP_WOPT,25,0.7,successful,10025,20025,30025,40025,502501,0.700057892644437,0.00999086505348027,0.00999086505348027,0.1,294.9940027,0.176800458997879,0.197454172524498,0.185043729688915
